"LATITUDE","LONGITUDE"
13.5844128,79.3277852
13.5804571,79.3167866
18.1115076,83.3964113
13.6328038,78.4457517
13.636316,78.562356
13.7177067,79.3444204
13.65709,78.4968
15.7568661,80.2784392
15.8311196,80.3527852
15.9226136,80.4901738
16.0705129,80.5586064
16.1738074,80.5930456
16.5162515,81.7265224
13.619981,79.5020594
17.8247366,83.3512223
16.4193529,80.61252
16.2419477,80.6409185
17.8243276,83.3511789
18.3334861,82.8662796
12.7472144,78.3398651
13.6280368,78.4572956
13.4891358,79.8388159
13.592877,79.317758
13.6666446,79.3515015
14.1606543,77.7582646
15.8623463,78.2751142
13.6366032,79.5065868
13.8174414,78.2756138
16.5688088,81.521884
16.543829,81.5380486
15.945933,80.901003
15.643706,80.228964
17.7207513,83.3320533
17.6724722,82.9876667
13.5155968,79.5350383
13.6167373,78.4419751
13.6571889,79.3483924
13.6657647,79.3728646
13.6302121,78.4543649
16.464508,80.717721
16.7107,81.0952
13.624924,79.364296
17.755218,81.492567
16.232348,80.548546
15.6742794,77.9662371
16.5633769,80.5440813
14.2170554,79.5673847
17.6730113,82.9620801
15.7563933,78.3704854
13.6367649,78.4299236
13.6419317,78.4601605
16.9385054,81.6752386
17.0078732,81.7364573
16.9985983,81.7087448
16.5045866,80.6124508
13.65036,78.3960633
14.8978428,80.0019264
16.5303433,80.6646283
13.676782,79.345961
16.5222915,80.6806646
15.7535464,78.3756484
15.8316775,78.517896
16.295907,80.9720589
16.3495515,80.4383356
16.8155509,81.3653684
13.4517505,78.543869
16.5449,81.5212
15.1023719,78.1113768
16.5580527,80.6746285
13.5598563,78.5090786
13.657554,79.476449
16.7297192,80.6291346
16.7001925,82.0770979
17.0554457,81.7589879
16.9776124,81.8545496
14.0302116,78.4771872
17.011646,81.7271848
17.8051427,83.353194
17.8244089,83.3511054
17.7746555,83.3560057
17.7778489,83.3677413
13.4665503,79.7362161
14.817827,78.2827163
15.886283,80.31784
14.7727,78.1949
14.8786526,78.0331501
15.1436933,77.6445967
13.3658664,79.5344868
13.2895478,79.5807552
13.3924376,79.5589542
13.4759719,79.5376253
13.5449375,79.5089149
13.6246126,79.5031643
13.946219,79.3485403
14.0906065,79.2271328
14.1845743,79.1536617
14.2679392,79.1050816
14.3608356,79.0304947
14.4408103,78.8576317
14.4963476,78.7744617
14.5952746,78.6603069
15.820769,80.364755
14.6379638,78.5464954
13.8250369,79.9495268
17.686898,83.21846
18.5820455,83.34878
17.7331087,83.3291896
15.124119,78.744186
17.7114069,83.3192182
16.0778158,78.8753128
13.7245804,80.1244766
17.8520624,82.6983669
16.2890044,80.6285424
16.761506,81.675292
16.535439,81.494374
16.170879,81.1381996
16.8949833,81.7961036
16.8728033,81.8353119
16.8807426,81.8105358
16.8798957,81.812052
16.8895728,81.8132223
13.6633993,79.4834017
16.8913006,81.8043463
17.4418993,81.749995
15.8685851,78.7138012
16.3463372,80.8947998
16.2793146,81.0054658
14.0007542,77.6402118
14.784355,77.702219
14.6838917,77.6198032
16.8926533,80.0988574
16.8633419,80.0722969
17.8183202,82.4926043
15.7685302,78.6776679
16.8773876,80.0188344
16.8247116,80.0709504
16.6889053,80.3794708
15.670341,78.263826
15.134692,79.146276
13.65555,79.4188639
13.3919575,79.6380472
17.2801692,81.6524076
17.4409796,81.5260863
17.7256023,83.342253
17.809169,83.327011
15.084182,78.1127501
16.782286,81.616957
16.7610706,81.6836768
17.6461729,81.9726497
17.7549956,82.0892503
17.7560921,83.3537006
18.3278603,82.8795433
14.6248631,78.8835526
14.4416415,78.9621574
17.7159038,81.5690231
16.54973,81.562509
16.9829369,81.7235929
16.9618729,81.738335
16.549925,81.56248
13.966385,78.375005
13.718523,79.590774
13.71165,79.59247
13.71266,79.58969
13.71393,79.588
13.7135688,79.5909476
13.7147257,79.5909476
13.7,79.583333
13.7133333,79.588333
13.7133333,79.583333
13.712482,79.593
13.711391,79.59189
13.710896,79.590449
13.710349,79.588951
13.746983,79.594614
13.749388,79.595158
13.748167,79.597333
13.746117,79.597767
13.744033,79.598167
13.744017,79.5996
13.745767,79.599767
13.746167,79.600567
13.7503333,79.6065333
13.74715,79.6065333
13.7463333,79.604
17.5864535,83.1945062
17.7076451,83.2147334
17.8059385,83.3225863
17.8112984,83.3330181
17.9873815,82.1192352
17.7023511,82.5972902
17.7741077,83.3723634
16.9837885,81.7850499
17.4410595,81.549212
17.7673476,83.3446113
18.3273427,82.8773407
17.706685,83.3037257
13.6334495,80.0221842
13.8965518,79.9100772
15.048807,77.191025
14.3828318,79.9494298
14.5349328,79.9930212
14.4475908,79.9854884
14.5769787,79.9958751
14.6755477,79.9926442
16.0227371,80.5397425
16.503415,80.6108526
16.8065046,81.2433918
14.895119,77.276931
14.828371,77.339163
17.1908149,82.0841789
17.7065634,83.2174517
13.712141,79.5932615
13.7122768,79.5933368
14.1486462,79.8456214
17.713431,83.297599
12.81895,78.267735
17.7179219,83.2105994
17.7488501,83.2345247
12.7516003,78.3282528
12.6635767,78.4065033
16.5111164,80.6147703
17.712248,83.31954
17.71775,83.330847
17.781365,83.385074
16.53618,81.535165
18.253399,83.3401823
18.5736772,84.2649651
18.5874773,84.2604804
16.761599,81.675246
15.0501196,77.6196802
17.6963415,83.3005567
13.6410393,79.3983865
13.6528714,79.448639
17.6525757,83.1800248
17.6150238,83.1652769
13.5923762,78.2291103
17.6986366,83.2951936
17.7118572,83.2333821
17.6286041,82.6980394
17.7243657,83.2993269
18.0031774,82.7278404
17.7576375,83.295722
17.7303365,83.3084443
17.7624448,83.3048094
15.817634,78.0442161
15.6906151,78.1535921
16.9224105,81.7764974
17.0159514,81.7385194
16.9295145,81.733062
17.7649739,83.2907579
17.7659009,83.289068
17.7618075,83.299215
17.7696161,83.2904292
17.7452197,83.3447657
13.8140665,77.128154
17.615745,83.1768368
17.7629057,83.2954352
17.771665,83.2937219
16.761618,81.675137
13.7246273,80.1244068
13.8195778,79.9551487
16.053521,78.891352
17.6255687,83.1826712
17.8003456,83.2570412
16.3841116,80.0270212
17.8027566,83.3723765
17.8241658,83.2639589
15.617421,77.274863
17.7690138,83.3425545
17.7173394,83.238025
13.0968367,79.12717
13.2310217,79.07509
13.6542567,79.4389983
17.721669,81.5804927
17.7465319,81.3931291
17.7201107,81.5731034
13.8651133,79.9222199
13.6560568,79.4319426
13.6427704,79.4419543
13.6438067,79.4340367
17.7689935,83.2934105
13.6486,79.4387583
13.5603949,80.1056528
13.5683213,80.1426458
14.7279451,78.5590911
15.8679857,78.7132645
17.6095187,81.7312178
17.6250656,81.8270432
13.6492933,79.43645
13.6432894,79.4419197
17.7691445,83.2928263
13.6552243,79.4200791
15.1499476,77.6249545
13.6033083,79.37353
13.4028833,79.10202
13.3505552,79.087778
13.43879,79.1431983
13.23278,79.0792483
13.14109,79.11181
17.7480549,81.3913781
17.7415898,83.3352877
16.572529,80.86237
16.5715008,79.3089938
17.716141,83.315908
16.335468,81.724799
17.7084567,83.2160715
17.759841,83.351972
14.8592541,78.8729337
13.1041973,78.8118625
13.6526752,79.4486733
16.7166209,81.8934524
16.6603643,81.9090039
17.770618,83.3001766
16.1830045,80.66029
16.3834,81.7187
16.5932,81.5086
16.5046,81.4704
16.5213,81.3028
16.9995479,82.2295377
16.9900886,82.2417835
13.159934,79.1370535
13.3336488,79.1041723
13.4998946,79.2040014
17.7393376,83.3422804
17.081639,81.822178
17.082088,81.814411
17.085502,81.812518
17.4999832,82.9999935
13.8250805,79.9503015
13.6539355,79.4556688
16.999528,82.2293283
17.2762699,81.3180705
13.888612,77.691202
16.9932832,82.2697593
17.0449984,82.3074675
15.7243306,78.3807167
15.7421698,78.4064919
16.65,81.2167
16.4329623,80.990076
18.058463,83.341165
13.7400521,79.3524617
13.7087012,79.3668222
13.6931909,79.4045985
17.7649721,83.2946434
17.6845885,83.0890091
13.7187906,79.4109392
13.7067833,79.4067335
13.7678141,79.4147801
13.652742,79.4486986
17.13728,81.968567
17.039757,82.3019247
13.6528352,79.4486608
14.5207645,78.7506374
13.0775533,78.55991
17.626558,83.1763915
15.7718526,78.2883167
13.6586631,79.4876361
13.6624331,79.4856774
17.7249515,83.3014116
17.993313,83.328742
15.8686719,78.0130658
15.5172466,77.9276347
15.1142629,77.6312292
14.9434684,77.5987691
14.4143146,77.7379274
14.0660677,77.811141
13.6586355,79.4872524
13.7466168,79.5963808
13.7475554,79.5972147
13.7480082,79.597255
13.7486671,79.5976071
13.7481145,79.5997069
13.827069,78.45873
17.8066497,83.4010741
13.5993039,79.3405022
13.925975,78.39761
13.921399,78.399804
13.830172,78.442044
17.0065032,82.2028881
17.0256987,82.1983518
17.0299422,82.2235804
17.001481,82.2174096
13.6444319,79.4506419
16.745775,81.4745387
17.687541,82.604578
16.8105695,81.5262781
13.6597845,78.3380201
13.6476692,78.4658843
14.3955682,77.7196777
14.4025308,77.7337754
13.6460878,78.3986846
13.6333921,78.4527274
13.6330689,78.4534728
13.5865799,78.4964476
13.6504498,78.3976253
16.5090871,80.6124616
16.5131399,80.6084919
13.6504817,78.3987939
13.6502783,78.4005997
16.514495,80.6060511
13.6516125,78.3998712
13.6512728,78.3949762
13.6504504,78.3980204
16.5439686,80.4773104
16.4969052,80.4617415
16.4860988,80.5010228
16.5007142,80.5134574
16.5419845,80.5374445
16.4923861,80.6258512
14.283428,77.631318
14.15756,77.572022
13.8759921,77.5889237
13.659725,79.4559814
18.5266328,83.1081176
13.6710708,80.1282377
18.6110123,83.3164727
18.6126087,83.3093211
18.6060054,83.3185508
18.6096818,83.318451
18.6072911,83.3069063
18.600098,83.3419819
16.809624,81.573902
17.6622894,83.1601709
17.6627197,83.162672
14.1657464,77.8106475
13.7155264,79.5900392
17.8553575,83.3963775
16.5156353,80.5917656
13.2013506,78.7422803
17.6476027,83.1709463
13.3496247,79.8380011
18.3542159,83.9686571
14.9217062,80.000235
13.6257657,79.4153899
18.3557342,84.0434623
16.3364913,81.1924906
13.6423706,79.3683068
13.628324,79.4220157
15.019933,78.022047
17.7480273,83.3497583
17.760605,83.357295
13.6546882,79.4553419
18.3369903,82.8788527
17.682845,83.255659
17.682871,83.255594
13.6518657,79.4162688
17.713099,83.318025
17.6684487,83.1771147
17.717644,83.290514
17.686565,83.256222
18.37,83.31
17.7224891,83.3065851
14.8960138,80.0572745
16.0936423,78.9100277
16.0730923,78.8687518
16.0740224,78.9108667
16.061459,78.8743084
16.4747598,80.6021941
17.767944,83.346382
17.722504,83.3070877
15.7875992,78.1117885
17.6500798,83.1501419
17.7713912,83.2869506
17.3679519,82.5502971
13.650782,78.398187
16.4159348,80.450957
17.7086367,83.2156682
17.7200761,83.2916445
16.4302906,80.6986653
16.4253372,80.6952107
14.2254494,77.603817
13.556,78.501
12.7471345,78.3398266
12.8030893,78.2755086
17.697692,83.268036
17.618449,83.2172298
15.9913125,81.0618496
17.7703754,83.3004414
17.798444,83.3494666
17.7983483,83.2019136
17.7687209,83.2482211
18.4780922,84.1328287
17.751829,83.345612
13.7261879,80.1228444
15.1645107,77.4937281
16.2357721,80.6478882
13.595186,80.1671076
17.8009983,83.3140288
17.7120019,83.320354
17.7454667,83.3457993
17.8615849,83.3823445
17.8023716,83.3814619
13.8867406,77.7434463
17.3595631,82.4931174
16.5113157,80.6067126
16.5125539,80.5179603
13.6587479,79.3891382
16.9499741,81.802547
17.86592,83.3629426
12.8708604,78.5065143
17.1223025,82.2641144
17.1129966,82.2522833
14.1408371,79.8360758
13.6702472,79.3488543
17.0446154,82.1690891
13.6833506,79.3473816
13.6643664,78.9154387
12.801888,78.2945726
16.466548,80.7627721
17.7454925,83.3172121
17.7455012,83.317218
17.7339945,83.3238487
17.7343733,83.3402535
17.8144116,83.3588896
17.718855,83.2886492
17.7068284,83.2600697
17.6741537,83.2233409
14.1783199,77.7619013
17.7454911,83.3172118
17.721191,83.3278518
17.722237,83.3362099
17.7371388,83.341984
17.7678958,83.3453751
17.8224967,83.4105153
17.8264228,83.4101854
17.7181222,83.3317256
13.788469,77.714672
17.6556959,83.2686134
17.809555,83.344173
13.802,77.61
13.8020914,77.607112
15.7382738,78.3657478
15.7555287,78.3729167
15.7330959,78.3995017
13.582793,80.015094
17.4813345,81.7277329
14.908615,77.9770617
15.1241501,78.1099376
17.7218415,83.3400643
13.6554048,79.4188613
13.6538633,79.4555849
13.6679292,79.5056631
14.9938127,77.5594338
14.9936479,77.5586062
17.713793,83.2649404
13.37355,79.1896017
13.716371,79.5918214
13.7163323,79.5890209
13.7133637,79.6030066
13.7508625,79.5846031
13.7518502,79.7010843
13.7146742,79.6001981
13.6619542,79.4929539
13.6512666,79.4652554
13.61247,79.4411649
13.6147242,79.4549687
13.650836,79.4976411
13.6629773,79.5317275
13.6285251,79.4790616
13.6634922,79.5443221
13.6270577,79.4819966
13.6538687,79.505414
13.6154206,79.4642735
13.6388522,79.4655961
13.6872093,79.5346058
13.6374003,79.4603969
13.6348548,79.5213401
13.6667743,79.5131022
16.5356814,80.7926892
17.7375948,83.3311651
17.7287427,83.3362545
17.7479786,83.2461935
17.7300566,83.2237487
18.7461016,84.0875596
17.6661457,83.10258
17.284063,82.403079
17.2945701,82.4154609
17.7205279,83.2892103
15.9376924,77.2948618
17.789464,83.3703598
17.8169665,83.3725884
13.6119398,79.2960531
13.6585461,79.4874777
16.3559786,80.8750955
13.605912,79.30311
14.672018,77.5903904
14.649346,77.5843603
13.0213733,78.6888583
13.1011133,78.6696383
14.1001035,77.5933818
14.782649,78.889992
14.629141,78.723107
14.7540172,78.8403225
14.943412,78.657404
14.023556,78.497711
14.710632,79.042232
13.861082,79.390897
12.662667,78.4068516
12.6981367,78.3823683
12.7673783,78.3019033
12.802518,78.2754958
14.668021,78.781379
15.901327,78.422971
15.833575,78.51975
15.737318,78.611512
15.488364,78.503976
17.767697,83.2984404
16.5374777,80.6690153
13.812735,79.888705
16.1692144,80.2232043
16.3534106,80.4939282
17.7715335,83.2872499
13.6714904,79.3492547
13.6712327,79.3493816
13.4947382,79.865392
14.57746,79.07901
15.73954,78.55067
15.62767,78.5351
15.33533,78.54658
15.3384,78.56264
15.0563159,78.6054445
15.06375,78.64724
14.0356,78.67717
13.70576,78.50864
14.03146,78.46268
13.968561,78.38708
13.92213,78.39795
16.0849989,78.9005557
16.0949568,78.9119401
16.065054,78.872765
13.6103364,79.8428604
13.655204,79.4194805
17.8242937,83.2636773
12.8238245,78.2652157
12.7743849,78.2969317
12.745422,78.3433112
12.7307379,78.361975
13.6511649,79.4698205
13.6299653,78.4587093
16.48876,80.6063853
13.6445603,78.7089987
13.6455182,78.7130271
13.5754129,78.5187414
17.9825456,82.1145499
17.783174,83.381912
17.789202,83.38475
15.9602976,78.9295149
16.044427,78.9305297
13.6490569,79.4595898
13.658941,79.487184
13.8178397,79.9485266
18.1510837,83.6083625
18.4061242,83.8942809
17.6500446,83.1351158
17.7636174,83.3388605
17.0012125,81.7897479
17.7202517,83.3126719
18.6150345,83.302471
17.7867559,83.3843002
16.8098837,81.3211037
13.5442666,79.5089906
16.6017201,79.724921
16.4130246,80.1104091
16.4788122,79.8778108
15.133936,79.659934
17.651453,83.149698
17.652058,83.1495
17.0825615,81.907454
17.1077957,81.8189736
16.9558783,82.2344822
16.8060427,82.2381265
14.1640469,77.8079002
16.9975919,81.7661709
17.7179378,83.3315919
16.4844163,80.6752361
17.7730086,83.2443379
17.8520277,83.272677
17.8906618,83.3611801
17.9348916,83.422957
18.0109039,83.4830349
18.0828267,83.5494674
18.1432102,83.6228073
18.311299,83.8746822
17.7100526,83.314906
18.2298866,83.7213825
17.8402535,81.6738033
17.4711238,81.4789589
17.5801243,81.4402318
17.4928263,81.5130446
15.4023761,77.140891
16.5212417,80.6761333
12.7164167,78.3702233
17.6603205,81.689403
15.5410541,80.0067926
13.5522766,78.5052973
14.1674217,79.8500367
14.2071817,79.86608
14.2541267,79.8924233
14.5559583,79.9942967
14.9790517,79.9923467
16.18278,80.6000483
16.3306417,80.6240217
13.61586,79.4652962
16.5632146,80.8514057
13.6866166,79.3502278
16.5209871,80.7759625
18.293991,83.8633528
14.62056,79.9973583
15.9617128,78.9316482
13.6872994,79.3470125
13.6624052,79.3367101
13.654961,79.400109
17.0074333,81.7273854
16.432994,80.767554
13.68772,79.3511374
15.9621504,78.9318244
17.7222718,83.3099063
17.7222734,83.3099052
17.7757496,83.2248133
16.5218372,80.6799919
17.1776284,82.0509067
16.8102062,81.525397
17.7883063,83.3667809
16.6517055,80.4171666
17.8924291,83.1847835
13.7132936,80.0912222
15.5074494,80.0640437
16.5433549,80.6796656
13.7700773,79.7256486
13.8258964,79.9505391
13.7047881,80.0904895
13.7245174,80.1118554
16.9129399,81.8274263
17.0442978,82.1675151
17.6339379,83.1719481
17.8160481,83.4105122
17.7158178,83.2007386
16.5702463,80.5474234
12.7473106,78.3398909
17.4873479,82.9741694
17.5988113,83.0096973
17.0821958,81.5186197
16.9372109,81.7784991
13.6517477,79.4704918
14.807912,78.251628
13.6086989,79.4359862
13.683386,79.3513887
13.2006902,78.7517069
13.6833844,79.3518036
16.3162271,81.7230493
17.8084495,83.3300801
17.8033561,83.3187213
16.3441851,80.8268852
16.4811494,81.7849302
12.8162371,78.2528257
13.614161,79.3173046
16.6604364,81.9090189
17.7241518,83.3396127
16.584824,82.3099584
17.8289464,83.4092559
16.5221477,80.6800689
16.5030224,82.1415068
13.6924295,80.0190927
13.8173275,80.2398491
16.5218332,80.6799831
17.8259163,81.632554
18.6125635,83.3094028
18.5794578,83.3580532
18.6085478,83.3170951
18.619995,83.3265361
18.6137056,83.3032426
18.6084392,83.3170535
16.7664001,82.2363034
17.8681753,81.7300147
16.5029807,82.1534926
17.019715,82.1935969
16.9569568,82.2623399
16.9912221,82.2783454
13.6599942,79.4886455
13.6255653,79.389855
13.6340332,79.407388
13.6344675,79.4059345
13.653017,79.472188
16.072019,78.8724653
15.9598441,78.98303
16.0792514,78.9051723
13.6319693,79.4058977
13.6331559,79.3907903
16.1553964,80.0150761
16.0552555,78.8896128
15.8945768,79.2572874
17.618929,83.1785417
13.6501617,79.4688692
16.0724272,78.9101302
13.6545867,79.4723617
17.6895365,83.2367681
16.5641827,80.5846013
16.5160836,80.617815
16.4640171,80.6049124
16.3151636,80.6254583
16.1557105,80.5861861
16.6104117,81.7635148
17.7389467,83.3221967
17.7285847,83.3034192
16.5741333,81.2273741
16.6120754,80.8090392
13.6999951,80.056609
13.3322897,79.1041842
13.2244913,79.1037206
14.720913,79.9880431
13.6876975,79.2882228
13.657114,79.4869495
13.6571087,79.4869551
14.3002986,79.9109988
14.1547526,79.8468992
14.0479282,79.7520558
13.9731698,79.639972
13.7976387,79.6671343
13.6584281,79.5295081
13.6063178,79.2877398
13.4591843,79.1574061
13.6531797,79.4721877
17.7226731,83.3054142
13.6553065,79.4204433
16.5294734,80.6764637
16.5635247,80.7382246
17.625947,81.729847
15.9558633,77.3016167
17.697,81.98
15.943745,77.2977483
17.8078138,83.3273647
17.5752442,81.2558206
17.7180419,83.3317694
17.2863463,82.4018655
13.6551645,79.4203467
17.7264039,83.3242728
17.7258549,83.3260422
17.7260356,83.3261637
17.7258153,83.3261006
16.5592715,80.8390606
17.7683557,83.3426828
16.2714008,80.4326005
16.5434888,80.6803385
16.484105,80.7146928
16.5219813,80.67998
16.5155749,80.7349189
13.7823051,78.4780518
13.8280047,78.4199598
17.974693,83.443076
13.6630265,79.4941149
14.0777,78.34706
14.07448,78.38242
13.7000013,80.056599
14.05272,78.40921
16.0589908,78.9081523
18.153686,83.611333
13.7478576,79.4715015
13.6540646,79.4556143
18.1946975,83.6269609
13.882833,78.523863
13.8733333,78.5144444
13.8736111,78.5088889
13.875,78.5069444
13.9030556,78.4383333
13.650834,79.4975237
13.5448001,78.5149282
14.06288,78.3292
14.10052,78.3201
14.10052,78.32098
14.0605556,78.3361111
14.1305556,78.3394444
14.0719444,78.3411111
14.0679844,78.3310092
14.1441903,79.84448
13.7248935,80.1198447
16.5579947,80.7052817
16.6314747,80.7784117
13.7511917,79.4668032
16.94974,81.998792
13.6526373,79.4713552
14.08002,78.39386
14.00766,78.39292
14.02593,78.373605
14.028829,78.385322
14.002485,78.386424
14.024856,78.375645
14.028179,78.385322
13.91702,78.37753
13.83967,78.42908
13.84319,78.44023
13.83473,78.40234
13.82996,78.40547
14.10259,78.32655
14.07659,78.32944
14.154103,78.41322
13.688199,79.3375382
13.6531295,79.4722041
13.9761111,78.3938889
13.955,78.3583333
13.9469444,78.3586111
13.95,78.3594444
13.9580556,78.3716667
13.9463889,78.3588889
13.9677778,78.37
13.9488889,78.3605556
13.9680556,78.3711111
15.5083333,78.4241667
15.5594444,78.4244444
15.3552778,78.4233333
14.190685,78.402378
13.9696,78.38038
14.0051,78.42559
14.05216,78.42659
14.078216,78.42624
14.02066,78.39156
14.01614,78.3903
14.05196,78.40745
13.96897,78.37739
13.96728,78.37518
13.96056,78.37042
13.6588932,79.4873897
13.6588845,79.4873735
13.6158792,79.397673
13.6531408,79.4722669
17.5014152,83.0033247
17.817681,83.391077
15.1712435,77.3770711
15.1688212,77.4994247
16.6479222,81.2088816
16.7297277,81.1780508
16.7429949,81.2117953
16.7261021,81.2619993
13.6502375,79.4595
16.1831506,80.901789
17.5618006,82.9720451
16.5238854,80.6780037
13.6700103,79.5138672
13.616441,79.3969417
12.8161596,78.252334
15.1311345,78.7014085
15.7362186,78.3604359
17.7227386,83.3061635
13.6171838,79.3967193
13.6536877,79.2689064
13.6548109,79.2709849
17.8405506,83.4083791
15.8414421,77.0318456
17.720649,83.33132
13.656605,79.435975
13.7151951,79.5958344
16.4449876,80.5735589
17.720748,83.3165252
17.8818377,81.7583132
17.8640521,81.6946344
17.7055723,81.5703758
13.7518554,79.4671699
13.7514572,79.4668529
14.5953813,79.0425257
14.4561704,78.8776984
13.6543246,79.2688495
14.7082193,78.8723236
14.7165838,78.8128094
14.7260651,78.6691069
14.7254203,78.7054294
14.7190901,78.7846938
14.6876839,79.4182842
14.659874,79.581257
14.6194109,79.6652631
13.650259,79.4723079
18.3067464,83.8945033
16.4015851,80.1505996
17.7310329,83.3073289
13.6580575,79.4786922
13.6432284,79.2640424
13.6641641,79.4857511
15.7479374,78.3718276
13.6594747,79.3360385
12.746911,78.340108
13.7250098,79.6616812
13.4610234,79.1594634
13.4479971,79.1353168
13.1895868,79.1228653
13.94621,78.3466
16.32186,81.2028927
13.622886,79.538868
13.6488638,79.4724919
13.6607311,79.4884506
17.653227,83.167158
13.6482274,79.4712663
15.1509552,77.6190322
15.1933134,77.3641589
14.9597194,77.5954452
14.7574731,77.592435
14.6821475,77.5928953
14.160509,77.7583557
14.4315325,77.709932
13.6470995,79.3994873
13.6605474,79.3499948
13.6735343,79.3488816
13.8128644,79.9511769
17.71993,83.27364
14.0580385,77.6101252
15.8332016,78.0559037
15.9480275,77.3059502
17.6899116,83.2874032
17.7820357,83.3853078
17.7176773,83.2930233
17.7036021,83.3007877
18.2757789,83.0393831
18.279744,83.0382136
18.3370934,82.8792493
17.7849487,83.384521
17.7482107,83.3447307
17.7858321,83.384439
16.761618,81.675241
13.8441243,77.6739447
17.8217172,83.2042475
16.7631,81.676223
16.6386757,80.9687773
17.7232441,83.3239584
16.549798,81.562219
17.7595543,83.3351944
17.8005618,83.1828764
15.092405,77.3743024
17.6365956,83.1696589
18.1242454,83.3952004
17.7331991,83.2584919
17.8097383,83.4060983
17.8754354,83.3674261
17.8745913,83.3682343
16.5433877,80.6818946
16.6152382,81.1619253
13.5578709,78.5081184
17.7590245,83.3355155
16.5453797,81.5279961
16.2956885,80.456014
18.5851597,84.2905094
16.5324585,80.6346842
17.75876,83.3403893
17.6608618,83.1326228
17.7591818,83.3354662
15.9659467,78.8360805
15.85652,78.6913567
14.4621092,80.0003124
17.7774955,83.3783921
15.4709629,78.626412
15.4886374,78.5083665
14.4622907,80.0002919
13.533,78.5
14.635709,79.18484
17.7052688,83.2292163
16.430463,80.9883504
16.5251887,80.6335722
13.7165917,79.6365234
13.637928,79.5062408
14.7781305,78.5677459
13.6707563,79.3499408
16.4484697,81.7868663
12.74734,78.3398741
16.6994789,82.0402938
13.65287,79.4718431
14.6855211,79.0574558
14.6726483,79.0670102
14.646179,79.0775422
14.6130325,79.0951911
14.6602847,79.0365047
18.3382224,83.0533159
17.636885,83.1695137
17.8065294,83.4007932
14.643352,78.533095
13.6512653,79.4543409
17.6369017,83.1694893
14.4846955,78.803652
16.9911789,81.8070687
14.4202218,78.8752431
17.7089438,83.0139291
16.6315493,80.4383914
16.6818602,80.56288
18.7834334,83.4263662
17.740898,83.3227515
17.748513,83.2782554
15.704385,78.388216
15.71321,78.37527
17.2813683,82.4008156
17.2956086,82.4182572
16.9963156,81.7746704
16.9408601,81.7840729
16.9217462,81.8551587
16.8922911,81.9252516
16.8337008,82.0318493
16.7926772,82.0638307
13.8331509,77.6742443
16.9189006,82.0773464
16.822073,82.0378264
16.9665596,82.0276107
16.928509,81.9098274
16.9222958,81.8016981
13.7516255,79.4667114
17.0072381,81.7672504
17.0094865,81.7697057
13.8435759,77.673639
17.7478696,83.3463847
15.8218352,78.0388484
14.147149,77.57735
14.147484,77.577131
14.1474588,77.5771602
14.1474433,77.5771509
13.6764384,78.08931
13.6830932,78.1462737
17.9159126,82.8142505
17.7611681,83.2648459
17.5481598,81.4182954
17.6953636,81.4823067
17.8819722,81.7583426
16.0631191,78.9546203
17.7528527,83.3327791
16.477094,80.771069
17.7773346,83.3847391
16.543355,80.680808
18.3209183,82.8848505
18.3366636,82.8798723
16.507199,80.775805
13.7286586,78.1315487
13.6974438,78.4607506
13.6739492,78.5459435
17.6514591,83.148625
17.7528581,83.3325256
14.5708101,79.108884
14.5499865,79.0639756
14.4714324,78.9685266
16.4329296,80.5657265
16.4175706,80.5617745
16.463279,80.759846
13.7926138,77.6038384
16.432933,80.5775808
16.4328467,80.5773443
16.4329104,80.577361
16.542044,80.734545
16.817333,81.788194
16.679358,81.616375
16.4719435,80.7197897
16.5197629,80.6763409
13.7600403,77.7165985
13.6546672,79.4620023
16.463651,80.75391
13.665785,79.3391691
13.633011,79.481248
13.747951,79.464698
13.751207,79.466724
16.3311535,80.4854519
13.6482816,79.1943369
16.6891105,80.3816702
13.662942,79.4875001
16.9950976,81.7750113
16.9867966,81.782632
16.9848282,81.7831258
17.4401175,81.7754831
17.4435716,81.7473837
13.6587136,79.4873789
17.611264,81.690188
17.6133573,81.6853671
15.398134,78.6218639
13.6816393,79.3289708
17.7317312,81.5205657
17.720317,81.5701005
14.7829653,78.7991995
15.1062118,78.6775173
15.2731631,78.5749815
15.4021549,78.6429179
17.5877197,81.6720788
16.3047024,80.5134335
16.3015009,80.438181
15.8555562,78.2609623
15.7700413,78.2904966
15.7366166,78.3624801
15.7499417,78.3807328
15.6587293,78.2810206
15.6741001,78.3155308
14.2695866,79.112182
14.4740832,78.9845668
13.6906058,79.5101166
14.4644714,78.8312878
16.9585936,82.2468213
17.721682,83.336773
13.6208618,79.5375375
13.5448374,78.5150933
13.560155,78.5076604
13.5413375,78.3993626
13.3412947,79.8677983
16.35981,80.866751
15.5385574,80.1031689
16.2078191,80.6213672
14.6810522,77.5962261
14.7331303,77.4365551
14.7451009,77.4844013
14.7708427,77.5287507
14.777242,77.553941
14.7824087,77.5540895
14.82538,77.5017179
14.8009521,77.4760105
14.8627543,77.467483
14.8732121,77.4183996
14.8699344,77.4060648
14.6851827,77.6006102
14.0982778,78.081822
14.0398264,78.1054812
13.8599586,77.716503
13.9924981,77.949764
14.0045803,77.9788712
13.9290607,78.0101825
17.4790622,81.3905811
14.0379342,78.1450254
14.1911677,77.8177794
13.9632038,78.177382
14.1503747,77.8726086
14.1899211,78.0154533
14.1503552,77.8725978
14.1534684,77.8328756
