COUNTY.COD,SAMPLING.E,OBSERVATIO,LOCALITY.I,LOCALITY,LATITUDE,LONGITUDE,Curlew_Sandpiper,Black.tailed_Gowdit ,Red.necked_Stint,Eurasian_Curlew,Bar.tailed_Gowdit,Great_Knot,Asian_Dowitcher,Malaysian_Plover,Great_Thick_Knee,Gray.tailed_Tattler,Nordmann.s_Greenshank,Far_Easter_Curlew,Spoon.billed_Sandpiper,Red_Knot,Beach_Thick_Knee,Eurasian_Oystercatcher,Total,TH_Total
IN-TN-KC,S31291722,8/11/2016,L4745729,kallipatt lake,12.8234345,79.7763205,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2
IN-TN-KC,S54609659,4/6/2019,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1
IN-TN-KC,S56260122,5/11/2019,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1
IN-TN-KC,S40715802,11/25/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,84,35
IN-TN-KC,S52752357,2/10/2019,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2
IN-TN-KC,S54577285,4/5/2019,L8977794,"Elcot Avenue, Chennai, Tamil Nadu, IN (12.898, 80.221)",12.8975245,80.2211321,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,30
IN-TN-KC,S66281815,3/15/2020,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,20
IN-TN-KC,S80568863,2/7/2021,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,15
IN-TN-KC,S31160708,8/20/2016,L4752599,IN-Tamil Nadu-Chennai-1/16 Perumbakkam Main Rd - 12.902x80.218,12.9016495,80.2178297,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,46
IN-TN-KC,S55195258,4/21/2019,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3
IN-TN-KC,S78463398,1/2/2021,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,50
IN-TN-KC,S83710012,3/20/2021,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,81,6
IN-TN-KC,S20959564,2/2/2013,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,81,7
IN-TN-KC,S54660013,4/7/2019,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,9
IN-TN-KC,S31177217,8/21/2016,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80
IN-TN-KC,S50171910,11/24/2018,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,80,9
IN-TN-KC,S33340587,1/1/2017,L1906986,Muttukadu Backwaters,12.8035383,80.2425833,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,61
IN-TN-KC,S52477534,1/31/2019,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,50
IN-TN-KC,S81920371,2/19/2021,L8977013,Pallikaranai Marsh--Karapakkam,12.919562,80.216883,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,75
IN-TN-KC,S35325976,3/18/2017,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,77,16
IN-TN-KC,S80496083,2/6/2021,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,65
IN-TN-KC,S24633638,9/12/2012,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,77,10
IN-TN-KC,S33363831,1/1/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,27
IN-TN-KC,S32564063,11/15/2016,L2814989,Sholinganallur-Perumbakkam Marsh,12.90107,80.22277,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,130
IN-TN-KC,S48719231,9/23/2018,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,50
IN-TN-KC,S64410521,2/13/2020,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,50
IN-TN-KC,S34951837,3/4/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,10
IN-TN-KC,S51854347,1/20/2019,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,50
IN-TN-KC,S55079852,4/18/2019,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,8
IN-TN-KC,S53075091,2/24/2019,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,9
IN-TN-KC,S35098109,3/11/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,80
IN-TN-KC,S21375844,1/11/2015,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,140,7
IN-TN-KC,S42918011,2/18/2018,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,8
IN-TN-KC,S34980104,3/5/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,138,8
IN-TN-KC,S34513927,2/18/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,50
IN-TN-KC,S31269440,8/27/2016,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,137,3
IN-TN-KC,S80491790,2/6/2021,L13499439,"Thangavelu Engg College, Chennai, Tamil Nadu, IN (12.924, 80.228)",12.9240983,80.2278067,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,15
IN-TN-KC,S31126584,8/16/2016,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,45
IN-TN-KC,S34501805,2/19/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,20
IN-TN-KC,S44320724,4/7/2018,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0
IN-TN-KC,S29168064,4/23/2016,L2475923,Sirudhavur Lake (__________ ___),12.6847012,80.1455426,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,15
IN-TN-KC,S33574624,1/8/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,20
IN-TN-KC,S52059755,1/26/2019,L6352447,Nemmeli Salt Pans,12.717358,80.2151754,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,132,4
IN-TN-KC,S19348754,8/4/2014,L2838052,PALLIKARANAI MARSH,12.93895,80.22056,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,8
IN-TN-KC,S23434231,5/13/2015,L3221995,PALLIKARANAI MARSH,12.9486871,80.219636,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,45
IN-TN-KC,S64195014,2/7/2020,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,20
IN-TN-KC,S28229557,3/13/2016,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,13
IN-TN-KC,S35300109,3/20/2017,L2961925,Odiyur Lake,12.352411,80.0577164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0
IN-TN-KC,S32902336,12/3/2016,L3299798,Thenneri Lake,12.8594019,79.8501348,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,11
IN-TN-KC,S35252002,3/18/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,70
IN-TN-KC,S41281178,12/23/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,128,1
IN-TN-KC,S52098477,1/27/2019,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,128,5
IN-TN-KC,S23945066,6/17/2015,L3299798,Thenneri Lake,12.8594019,79.8501348,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,27
IN-TN-KC,S29434276,4/23/2013,L2814989,Sholinganallur-Perumbakkam Marsh,12.90107,80.22277,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,10
IN-TN-KC,S43054114,1/7/2018,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,1
IN-TN-KC,S49314808,10/18/2018,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,45
IN-TN-KC,S65890204,3/14/2020,L5512607,Sholinganallur/Perumbakkam Marsh (Western end),12.9037222,80.2090788,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,50
IN-TN-KC,S19133159,6/30/2014,L2890701,AMBEDHKAR NAGAR PHASE-2,12.92829,80.21843,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,7
IN-TN-KC,S75205167,4/20/2019,L12563322,"Nathapettai Lake,Kanchipuram, Tamil Nadu, IN (12.833, 79.737)",12.8331685,79.7368186,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,6
IN-TN-KC,S36445583,4/30/2017,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1
IN-TN-KC,S50335315,12/1/2018,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2
IN-TN-KC,S29078717,4/20/2016,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,30
IN-TN-KC,S36190719,4/23/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0
IN-TN-KC,S19204010,7/2/2014,L2899062,WESTERN SIDE OF PALLIKARANAI MARSH LANDS 1,12.939,80.22019,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,3
IN-TN-KC,S31272315,8/27/2016,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
IN-TN-KC,S26773127,1/8/2016,L2648810,PALLIKARANAI MARSH LANDS EASTERN SIDE,12.9353581,80.2286696,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,45
IN-TN-KC,S32819153,12/2/2016,L2583493,Sholinganallur/Perumbakkam Marshlands,12.9005429,80.2183914,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,34
IN-TN-KC,S27724366,2/21/2016,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,120,25
IN-TN-KC,S65302471,3/1/2020,L10877659,Sholinganallur marsh,12.9005325,80.2184129,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,6
IN-TN-KC,S35600500,4/1/2017,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0
IN-TN-KC,S54611645,4/4/2019,L8083789,"The salt Lake, Kelambakkam-Kovalam road",12.7839159,80.231107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,121,1
IN-TN-KC,S20605835,7/31/2010,L2602742,Kelambakkam Backwaters,12.7841076,80.2360672,9,51,0,4,0,0,0,0,0,0,0,0,0,0,0,0,117,64
IN-TN-KC,S32573562,11/16/2016,L2567037,Chembarambakkam Lake,13.0225374,80.0728226,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,45
IN-TN-KC,S63539310,1/19/2020,L3227051,Mudhaliyarkuppam Backwaters / Odiyur Lake,12.3366479,80.0336838,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,116,28
IN-TN-KK,S33944710,1/26/2017,L5332090,Rajakamangalam Lake,8.128145,77.3719454,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109,2
IN-TN-KK,S50465455,11/4/2018,L8044647,Swamithope,8.1180973,77.4952787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,1
IN-TN-KK,S42115641,1/21/2018,L6755318,"Kaliakkavilai, Tamil Nadu, IN (8.112, 77.488)",8.111715,77.487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
IN-TN-KK,S71489051,1/13/2020,L3486445,Puthalam Salt Pans,8.1027386,77.4773884,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5
IN-TN-KK,S42089952,1/26/2017,L5332090,Rajakamangalam Lake,8.128145,77.3719454,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,12
IN-TN-KK,S55992385,5/7/2019,L3486445,Puthalam Salt Pans,8.1027386,77.4773884,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
IN-TN-KK,S42115646,1/21/2018,L6755318,"Kaliakkavilai, Tamil Nadu, IN (8.112, 77.488)",8.111715,77.487805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1
IN-TN-KK,S63436196,1/15/2020,L3486445,Puthalam Salt Pans,8.1027386,77.4773884,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14
IN-TN-KK,S62629123,1/26/2019,L8495525,"Manakudi Road, Kaliakkavilai, Tamil Nadu, IN (8.1, 77.49)",8.0999476,77.489815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1
IN-TN-KK,S52046539,1/26/2019,L3486445,Puthalam Salt Pans,8.1027386,77.4773884,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
IN-TN-KK,S73497128,9/12/2020,L3486445,Puthalam Salt Pans,8.1027386,77.4773884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
IN-TN-KK,S52046671,1/26/2019,L3486445,Puthalam Salt Pans,8.1027386,77.4773884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
IN-TN-KK,S78558232,1/26/2019,L8495864,"Samadhanapuram Road, Kovalam, Tamil Nadu, IN (8.085, 77.523)",8.084639,77.5228435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
IN-TN-KK,S62629127,1/26/2019,L8495626,"Manakudi Road, Kaliakkavilai, Tamil Nadu, IN (8.108, 77.487)",8.107976,77.4871256,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
IN-TN-KK,S74062088,9/24/2020,L3486445,Puthalam Salt Pans,8.1027386,77.4773884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
IN-TN-KK,S63442361,1/16/2020,L10497570,"Manakkudy Road, Manakudy, Tamil Nadu, IN (8.1, 77.478)",8.1004533,77.4784719,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,8
IN-TN-KK,S34007038,1/26/2017,L5380096,Rajakkamangalam Uppalam,8.1298443,77.3690808,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152,14
IN-TN-KK,S63436146,1/15/2020,L5409835,"Salt Pans, Swamithoppu",8.1160899,77.4845821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,271,1
IN-TN-KK,S52381796,1/15/2019,L5409835,"Salt Pans, Swamithoppu",8.1160899,77.4845821,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,232,19
IN-TN-KK,S49285060,10/14/2018,L8044647,Swamithope,8.1180973,77.4952787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,1
IN-TN-KK,S62578800,12/24/2019,L5409835,"Salt Pans, Swamithoppu",8.1160899,77.4845821,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,2
IN-TN-KK,S38709706,8/19/2017,L6193488,"Keela Manakudy - Mela Manakudy Bridge, Manakudy, Tamil Nadu, IN (8.091, 77.485)",8.0905101,77.4846407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,1
IN-TN-NG,S40500896,11/12/2017,L6472227,"(10.287, 79.825)point calimere",10.2868604,79.8246736,8,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,111,39
IN-TN-NG,S20034431,9/20/2014,L3108394,Point Calimere Wildlife Sanctuary--Mudflats,10.312082,79.8741388,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,110,23
IN-TN-NG,S40770841,11/11/2017,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,100
IN-TN-NG,S64306850,2/9/2020,L5011640,Point Calimere Wildlife Sanctuary--Saltpans,10.2970245,79.8126483,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,50
IN-TN-NG,S35642187,4/2/2017,L5645850,Thirupoondi South,10.6143092,79.8269535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,1
IN-TN-NG,S59784084,9/14/2019,L9912099,"culvert /bridge, Nagapattinam, Tamil Nadu, IN (10.753, 79.831)",10.7530417,79.8305421,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,49,3
IN-TN-NG,S20037308,9/29/2014,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,35,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,45,41
IN-TN-NG,S40460227,11/12/2017,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3
IN-TN-NG,S78460674,1/2/2021,L13123292,"Kodiakarai, Tamil Nadu, IN",10.2953493,79.8148857,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,67,5
IN-TN-NG,S26973262,1/16/2016,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,63,6
IN-TN-NG,S52014090,11/9/2018,L5012153,Kodiyakarai Fishing Boat Jetty,10.2746305,79.8193538,15,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,62,20
IN-TN-NG,S81929500,1/30/2021,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
IN-TN-NG,S31478659,9/7/2016,L4566628,"Manangkondan River, Adhanur",10.3754295,79.8083222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1
IN-TN-NG,S79579740,1/20/2021,L5011640,Point Calimere Wildlife Sanctuary--Saltpans,10.2970245,79.8126483,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,32,21
IN-TN-NG,S32649989,1/26/2014,L4084193,"Point Calimere,Pumping station",10.3287888,79.8244607,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,31,4
IN-TN-NG,S19894765,9/19/2014,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23
IN-TN-NG,S40430264,11/11/2017,L6455681,"Point Calimere, Tamil Nadu",10.2896723,79.8262766,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,2
IN-TN-NG,S52221840,1/30/2019,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,30
IN-TN-NG,S58432470,7/24/2019,L5011640,Point Calimere Wildlife Sanctuary--Saltpans,10.2970245,79.8126483,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,30,22
IN-TN-NG,S78462502,1/2/2021,L5648842,Vettaikaraniruppu Saltpans,10.5675565,79.8193216,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,3
IN-TN-NG,S20037222,9/26/2014,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19
IN-TN-NG,S80293731,1/30/2021,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
IN-TN-NG,S19872509,9/18/2014,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,18
IN-TN-NG,S20034283,9/20/2014,L3108394,Point Calimere Wildlife Sanctuary--Mudflats,10.312082,79.8741388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,1
IN-TN-NG,S20037256,9/27/2014,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12
IN-TN-NG,S31954315,10/9/2016,L5011640,Point Calimere Wildlife Sanctuary--Saltpans,10.2970245,79.8126483,6,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,13
IN-TN-NG,S63894069,1/29/2020,L10642344,"Unnamed Road, Kodiakkadu, Tamil Nadu, IN (10.294, 79.82)",10.2940931,79.8199423,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,29,9
IN-TN-NG,S46690114,6/21/2018,L7601755,"Kodiakkadu, Tamil Nadu, IN (10.291, 79.819)",10.2912575,79.8193692,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5
IN-TN-NG,S20037273,9/28/2014,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18
IN-TN-NG,S63954143,1/31/2020,L10652641,"Kodiyakarai, Tamil Nadu, IN (10.296, 79.816)",10.295504,79.816371,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,7
IN-TN-NG,S26429314,12/23/2015,L4091915,IN-Tamil Nadu-Kodikkarai - 10.294x79.815 - 24-Dec-2015 2:23 pm,10.2943104,79.8154673,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,25,10
IN-TN-NG,S20037161,9/23/2014,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8
IN-TN-NG,S25325270,10/17/2014,L3945534,BNHS Ringing,10.28695,79.823994,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20
IN-TN-NG,S26079580,11/2/2013,L1247586,Point Calimere Wildlife Sanctuary,10.3086366,79.8530102,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10
IN-TN-NG,S20034336,9/20/2014,L3108394,Point Calimere Wildlife Sanctuary--Mudflats,10.312082,79.8741388,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,41,8
IN-TN-NG,S63995589,2/1/2020,L5011640,Point Calimere Wildlife Sanctuary--Saltpans,10.2970245,79.8126483,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,41,4
IN-TN-NG,S63954512,1/31/2020,L5011640,Point Calimere Wildlife Sanctuary--Saltpans,10.2970245,79.8126483,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8
IN-TN-NG,S33761244,1/16/2017,L4566628,"Manangkondan River, Adhanur",10.3754295,79.8083222,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16
IN-TN-NG,S27015252,1/16/2016,L3945537,Chemplast Sanmar Pump house 2,10.293886,79.815641,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,38,5
IN-TN-NG,S38636535,8/13/2017,L5011640,Point Calimere Wildlife Sanctuary--Saltpans,10.2970245,79.8126483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
IN-TN-NG,S32847504,10/8/2016,L3108394,Point Calimere Wildlife Sanctuary--Mudflats,10.312082,79.8741388,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,9
IN-TN-NG,S33739568,1/16/2017,L5270154,returning to TTP,10.4280532,79.688344,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,17
IN-TN-NG,S35661691,4/2/2017,L5645914,Karappidagai South,10.5524814,79.8139837,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,1
IN-TN-NG,S38636028,8/13/2017,L5011640,Point Calimere Wildlife Sanctuary--Saltpans,10.2970245,79.8126483,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,34,12
IN-TN-NG,S52545490,3/6/2015,L5011640,Point Calimere Wildlife Sanctuary--Saltpans,10.2970245,79.8126483,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2
IN-TN-NG,S31973425,10/10/2016,L4979370,10.295x79.815 - 10-Oct-2016 5:07 pm,10.2947233,79.8153017,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,17,16
IN-TN-NG,S63893354,1/29/2020,L5011640,Point Calimere Wildlife Sanctuary--Saltpans,10.2970245,79.8126483,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,17,4
IN-TN-NG,S80869539,2/12/2021,L13095366,"Unnamed Road, Veepanchery, Tamil Nadu, IN (11.078, 79.852)",11.0780006,79.8517557,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,4
IN-TN-NG,S26420618,12/19/2015,L4084193,"Point Calimere,Pumping station",10.3287888,79.8244607,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
